system:index,BCSMASS,DUSMASS25,OCSMASS,SO4CMASS,SO4SMASS,SSSMASS25,city,datetime,latitude,longitude,.geo
2023042100,2.974054336135623E-10,6.750155989720952E-11,1.590710452248345E-9,1.0179518540098798E-5,6.3974145980694175E-9,3.0750015866942704E-9,Pasig,2023-04-21 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042101,2.696659839873661E-10,6.374989425239619E-11,1.513402181352319E-9,1.0285696589562576E-5,5.57167867398789E-9,2.9185684979893267E-9,Pasig,2023-04-21 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042102,2.4397292519573455E-10,5.6843418860808015E-11,1.4188153985017493E-9,1.034693923429586E-5,5.133498959253302E-9,2.852175384759903E-9,Pasig,2023-04-21 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042103,3.453806129982695E-10,2.5988811103161424E-10,3.0377123039215803E-9,1.3117725757183507E-5,5.022239957241936E-9,3.1277522793971002E-9,Pasig,2023-04-21 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042104,3.700506567838602E-10,2.82170731225051E-10,3.6070559872314334E-9,1.3062499419902451E-5,4.849470602863448E-9,3.178683982696384E-9,Pasig,2023-04-21 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042105,3.694822225952521E-10,2.83648660115432E-10,3.700733941514045E-9,1.2889036952401511E-5,4.596719893612544E-9,3.3760443329811096E-9,Pasig,2023-04-21 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042106,2.67959876509849E-10,1.8985701899509877E-10,2.571141521912068E-9,1.0001544978877064E-5,3.3460796355910816E-9,3.752575139515102E-9,Pasig,2023-04-21 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042107,2.496562956366688E-10,1.7070078683900647E-10,2.296474121976644E-9,1.0269081940350588E-5,3.2161029395183505E-9,3.8708094507455826E-9,Pasig,2023-04-21 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042108,2.43971953750588E-10,1.5683099263696931E-10,2.1400410332717E-9,1.0528078746574465E-5,3.0633515724076688E-9,4.358298610895872E-9,Pasig,2023-04-21 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042109,2.629576556500979E-10,1.425064510840457E-10,2.096389950523303E-9,1.15853181341663E-5,2.788625996785754E-9,5.413312464952469E-9,Pasig,2023-04-21 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042110,3.12070369545836E-10,1.2749978850479238E-10,2.187380943041717E-9,1.256904852198204E-5,2.453133252089401E-9,6.246409611776471E-9,Pasig,2023-04-21 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042111,3.510649548843503E-10,1.1721112969098613E-10,2.242000141094991E-9,1.2851412975578569E-5,2.194048054349196E-9,6.5210770117118955E-9,Pasig,2023-04-21 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042112,3.7607605918310583E-10,1.1152678780490533E-10,2.254667119672149E-9,1.3824655979988165E-5,2.8559707931918865E-9,6.377376848831773E-9,Pasig,2023-04-21 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042113,3.836930773104541E-10,1.0879830369958654E-10,2.198321080726373E-9,1.4449994523602072E-5,3.4026974571332858E-9,5.789843271486461E-9,Pasig,2023-04-21 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042114,3.785771696129814E-10,1.0766143532237038E-10,2.1092070312533906E-9,1.422038894816069E-5,3.1035474190588275E-9,5.127731128595769E-9,Pasig,2023-04-21 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042115,3.7982772482791916E-10,1.07775122160092E-10,2.092753303983841E-9,1.4489507520920597E-5,3.827494765573647E-9,4.791218088939786E-9,Pasig,2023-04-21 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042116,3.728928277269006E-10,1.0817303303101156E-10,2.055471792772323E-9,1.4598070265492424E-5,5.042736006544146E-9,4.5656634029001E-9,Pasig,2023-04-21 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042117,3.6129677027929574E-10,1.0859959459486035E-10,1.995457132863976E-9,1.4100063708610833E-5,4.6972314926563286E-9,4.412868293002248E-9,Pasig,2023-04-21 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042118,3.4492586564738303E-10,1.0984990694851149E-10,1.9263144412917654E-9,1.434820569556905E-5,5.019366700054206E-9,4.274625098332763E-9,Pasig,2023-04-21 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042119,3.241211743443273E-10,1.1371526636994034E-10,1.8726644679389892E-9,1.4539190487994347E-5,5.423375526447671E-9,4.136381903663278E-9,Pasig,2023-04-21 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042120,2.9183414018696396E-10,1.189733034312468E-10,1.758116319194869E-9,1.4002057469042484E-5,4.7211297093952E-9,3.918103175237775E-9,Pasig,2023-04-21 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042121,2.659135689420111E-10,1.2641976354643703E-10,1.6816588122026133E-9,1.397815503878519E-5,4.776724793487119E-9,3.768946044147015E-9,Pasig,2023-04-21 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042122,2.418122924119359E-10,1.4074431897714845E-10,1.625738765831386E-9,1.3851950825483073E-5,5.062426033930478E-9,3.736204234883189E-9,Pasig,2023-04-21 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042123,1.6604079222659607E-10,1.476793409782573E-10,1.3283604216596245E-9,1.3042465070611797E-5,4.076710968803354E-9,3.586137609090656E-9,Pasig,2023-04-21 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042200,1.709281743922375E-10,1.8025048120762222E-10,1.629863355390171E-9,1.226577387569705E-5,3.228049827441737E-9,3.4151526051573455E-9,Pasig,2023-04-22 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042201,2.387431641270865E-10,2.6864213631405676E-10,2.5421049709706267E-9,1.1300945516268257E-5,3.0129307937443173E-9,3.460627340245992E-9,Pasig,2023-04-22 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042202,2.870678139643701E-10,3.4413116800635635E-10,3.150559146902765E-9,1.034298929880606E-5,2.8047808520170747E-9,3.6052369978278875E-9,Pasig,2023-04-22 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042203,3.587956598494202E-10,5.102265276946127E-10,4.027250977145513E-9,1.1319918485241942E-5,2.96225999285582E-9,3.5925040720030665E-9,Pasig,2023-04-22 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042204,3.864217834603778E-10,5.500170319194808E-10,4.422011645743851E-9,1.0904228474828415E-5,2.9368991683043078E-9,3.887180355377495E-9,Pasig,2023-04-22 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042205,4.0154246594426013E-10,5.775299127819267E-10,4.631218075701327E-9,1.0699735867092386E-5,2.9261868483843045E-9,4.170942702330649E-9,Pasig,2023-04-22 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042206,4.317826096666977E-10,6.314166967058554E-10,5.016772774979472E-9,1.1204593647562433E-5,3.0859887978351708E-9,4.321918822824955E-9,Pasig,2023-04-22 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042207,4.3291947804391384E-10,6.239133654162288E-10,5.042238626629114E-9,1.1225685739191249E-5,3.164307704750513E-9,4.562025424093008E-9,Pasig,2023-04-22 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042208,4.276898835087195E-10,5.966285243630409E-10,4.958565558155215E-9,1.1369233106961474E-5,3.3119416098514876E-9,4.856701707467437E-9,Pasig,2023-04-22 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042209,4.1893599700415507E-10,5.384208634495735E-10,4.6165955502885936E-9,1.1513349818415008E-5,3.2515030667923384E-9,5.273250280879438E-9,Pasig,2023-04-22 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042210,4.114326657145284E-10,4.589537638821639E-10,4.158210220595038E-9,1.1549860573722981E-5,2.9660029987610415E-9,5.40421751793474E-9,Pasig,2023-04-22 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042211,3.722107344561465E-10,4.120010999031365E-10,3.542482751583975E-9,1.1515615369717125E-5,2.470377236107879E-9,5.002220859751105E-9,Pasig,2023-04-22 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042212,3.2309799280483276E-10,3.8392045098589733E-10,2.9331204132176936E-9,1.134129342972301E-5,1.9408958884525873E-9,4.420144250616431E-9,Pasig,2023-04-22 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042213,2.8830982046201825E-10,3.489049049676396E-10,2.498381945770234E-9,1.1109576917078812E-5,1.7149972553198722E-9,3.967215889133513E-9,Pasig,2023-04-22 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042214,2.759179551503621E-10,3.13548298436217E-10,2.2746464711786984E-9,1.0845527867786586E-5,1.4273447979107345E-9,3.699824446812272E-9,Pasig,2023-04-22 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042215,2.7534954871732964E-10,2.816022970364429E-10,2.180968516896087E-9,1.0654205652826931E-5,1.6334823493835415E-9,3.5206539905630052E-9,Pasig,2023-04-22 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042216,2.744400540155567E-10,2.5420376914553344E-10,2.125489562132543E-9,1.0525210200285073E-5,1.894602918994792E-9,3.3887772588059306E-9,Pasig,2023-04-22 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042217,2.648904151580922E-10,2.2720314518664964E-10,2.0427268765388362E-9,1.0387473594164476E-5,1.6110891509768521E-9,3.272361936978996E-9,Pasig,2023-04-22 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042218,2.568187329465843E-10,2.0372681319713593E-10,2.0045294313320028E-9,1.0405154171166942E-5,1.8440807769692924E-9,3.1895979191176593E-9,Pasig,2023-04-22 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042219,2.5079363585867043E-10,1.8980017557623796E-10,2.0190842331402337E-9,1.0520921023271512E-5,2.1074708644874818E-9,3.1086528906598687E-9,Pasig,2023-04-22 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042220,2.5261323588487983E-10,1.8405899027129635E-10,2.1082202650291038E-9,1.0525112884351984E-5,1.9283792340729633E-9,3.042259777430445E-9,Pasig,2023-04-22 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042221,2.5636437417375646E-10,1.901412360894028E-10,2.2337196536881265E-9,1.0585062227619346E-5,2.1464996446951545E-9,2.926753950305283E-9,Pasig,2023-04-22 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042222,2.5875507292383304E-10,2.0753535001638568E-10,2.366512097395912E-9,1.061400234902976E-5,2.4159665379386297E-9,2.86672729998827E-9,Pasig,2023-04-22 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042223,2.3113469471702786E-10,2.600018256249115E-10,2.513863561759422E-9,1.04358095995849E-5,2.0458383875876507E-9,2.86672729998827E-9,Pasig,2023-04-22 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042300,2.730758119628973E-10,3.738023224286735E-10,3.360585587586229E-9,1.0211127118964214E-5,1.9145851570812056E-9,2.8958313524896084E-9,Pasig,2023-04-23 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042301,3.6573194472921955E-10,5.275069270282984E-10,4.6948298582094594E-9,1.000445172394393E-5,2.0730055450002283E-9,3.140485427266526E-9,Pasig,2023-04-23 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042302,4.396288055819042E-10,6.452864909078926E-10,5.726205731804157E-9,9.859325473371428E-6,2.2196651183747917E-9,3.559762706828451E-9,Pasig,2023-04-23 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042303,5.784386303275824E-10,1.0863914212677628E-9,7.430571713484824E-9,1.217128101416165E-5,3.0113758153760273E-9,4.101821104995906E-9,Pasig,2023-04-23 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042304,6.234586180653423E-10,1.044554664986208E-9,8.163624443113804E-9,1.2049688848492224E-5,3.0088220803747845E-9,4.509274731390178E-9,Pasig,2023-04-23 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042305,6.587015377590433E-10,1.0359144653193653E-9,8.694769348949194E-9,1.2024293027934618E-5,3.0300226772084216E-9,4.849425749853253E-9,Pasig,2023-04-23 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042306,3.942659532185644E-10,5.866240826435387E-10,5.0367816584184766E-9,7.446844847436296E-6,1.750350531182221E-9,5.2405084716156125E-9,Pasig,2023-04-23 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042307,3.886952981702052E-10,5.704805516870692E-10,4.931280273012817E-9,7.421157533826772E-6,1.7559286247248451E-9,5.255060386843979E-9,Pasig,2023-04-23 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042308,3.7971403799019754E-10,5.518359103007242E-10,4.754838300868869E-9,7.338273007917451E-6,1.686038753057062E-9,5.4315023589879274E-9,Pasig,2023-04-23 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042309,3.6357050703372806E-10,5.240963218966499E-10,4.3273757910355926E-9,7.275807547557633E-6,1.573009389410629E-9,5.900801625102758E-9,Pasig,2023-04-23 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042310,3.6618530430132523E-10,5.063611752120778E-10,3.927198122255504E-9,7.252929208334535E-6,1.457808873617239E-9,6.5083440858870745E-9,Pasig,2023-04-23 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042311,3.460627340245992E-10,5.220499588176608E-10,3.447894414421171E-9,7.147753876779461E-6,1.3050089897603812E-9,6.2682374846190214E-9,Pasig,2023-04-23 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042312,3.304876372567378E-10,5.552465154323727E-10,3.183231456205249E-9,7.204059329524171E-6,1.5776567829917099E-9,5.915353540331125E-9,Pasig,2023-04-23 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042313,3.252580704771191E-10,5.959464033367112E-10,3.054992925299871E-9,7.347799964918522E-6,1.948543992824625E-9,5.906258593313396E-9,Pasig,2023-04-23 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042314,3.211653443191409E-10,6.734808266628534E-10,2.9322111405605256E-9,7.472463494195836E-6,1.9632773184952157E-9,6.199115887284279E-9,Pasig,2023-04-23 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042315,3.3708150160016714E-10,7.894414011389017E-10,2.9431259651602204E-9,7.65910681366222E-6,2.3584216801708635E-9,6.921254680491984E-9,Pasig,2023-04-23 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042316,3.5970518230676873E-10,9.508767107035965E-10,2.9976967574896207E-9,7.776488018862437E-6,2.6688511400863035E-9,7.45421857573092E-9,Pasig,2023-04-23 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042317,3.793730052326083E-10,1.1509655450936407E-9,3.0668181327797583E-9,7.719864697719458E-6,2.4337321047340765E-9,7.672497304156423E-9,Pasig,2023-04-23 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042318,3.960850536444127E-10,1.3733369996771216E-9,3.17141068961746E-9,7.813281627022661E-6,2.681301847218265E-9,7.734342943876982E-9,Pasig,2023-04-23 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042319,4.150708110550738E-10,1.6070771380327642E-9,3.3360332274412485E-9,7.903055120550562E-6,2.8334607993230065E-9,7.763446774333715E-9,Pasig,2023-04-23 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042320,4.316694779404884E-10,1.8303581983403205E-9,3.5133880249560434E-9,7.956900844874326E-6,2.64383381853861E-9,7.621565600857139E-9,Pasig,2023-04-23 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042321,4.462208380573429E-10,2.066371962428093E-9,3.72710928786546E-9,8.309966688102577E-6,3.076018773029432E-9,7.388734957203269E-9,Pasig,2023-04-23 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042322,4.67707816920182E-10,2.2992026060819626E-9,4.018148036522007E-9,8.724723556952085E-6,3.432093498290101E-9,7.60337570682168E-9,Pasig,2023-04-23 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042323,4.4235651253110575E-10,2.481101768481153E-9,3.965401340622066E-9,9.034114555106498E-6,3.4032074935907985E-9,7.807103408197236E-9,Pasig,2023-04-23 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042400,4.1336542522252273E-10,2.5447661755606532E-9,3.949025995098054E-9,9.645988939155359E-6,3.386086522283449E-9,7.87986209616065E-9,Pasig,2023-04-24 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042401,4.733937686296485E-10,2.532942744437605E-9,4.9785762179510584E-9,1.062712453858694E-5,3.6318166252158335E-9,8.312781574204564E-9,Pasig,2023-04-24 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042402,5.545660597405799E-10,2.5156623451039195E-9,6.179109224291324E-9,1.1665343663480598E-5,3.909285783976202E-9,8.822098607197404E-9,Pasig,2023-04-24 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042403,6.57564891426432E-10,2.6038833311758935E-9,7.465133400330615E-9,1.3496035535354167E-5,4.3783696668242555E-9,9.207724360749125E-9,Pasig,2023-04-24 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042404,7.02358282644866E-10,2.6011548470705748E-9,8.098143489121412E-9,1.414805774402339E-5,4.4841810264983906E-9,9.498762665316463E-9,Pasig,2023-04-24 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042405,7.196395701569713E-10,2.624801709316671E-9,8.276405338847326E-9,1.4620340152760036E-5,4.575150036600917E-9,9.720680260727477E-9,Pasig,2023-04-24 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042406,7.253220246639103E-10,2.637534635141492E-9,8.236384019255638E-9,1.509031244495418E-5,4.629354233287586E-9,9.757059160619974E-9,Pasig,2023-04-24 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042407,7.100879884092137E-10,2.646629582159221E-9,7.930793799459934E-9,1.5259236533893272E-5,4.569518985420018E-9,9.880750440061092E-9,Pasig,2023-04-24 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042408,6.805294106015936E-10,2.6711859391070902E-9,7.377821020781994E-9,1.5380899640149437E-5,4.467932246399187E-9,1.0157236829400063E-8,Pasig,2023-04-24 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042409,6.384652806445956E-10,2.68664734903723E-9,6.517439032904804E-9,1.542987592983991E-5,4.210990223185718E-9,1.0484654922038317E-8,Pasig,2023-04-24 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042410,5.925357982050627E-10,2.650267560966313E-9,5.580659490078688E-9,1.532883834443055E-5,3.769150325183546E-9,1.0397343430668116E-8,Pasig,2023-04-24 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042411,5.375114242589518E-10,2.5802364689297974E-9,4.7057260310623406E-9,1.5100784366950393E-5,3.295312023254837E-9,9.658833732828498E-9,Pasig,2023-04-24 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042412,4.779396878262787E-10,2.4547262000851333E-9,3.905372469859003E-9,1.4674851627205499E-5,2.8031017507146316E-9,8.541974239051342E-9,Pasig,2023-04-24 12:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042413,4.2735026628548667E-10,2.281012712046504E-9,3.2741993560847504E-9,1.4137548532744404E-5,2.4322361902306966E-9,7.486960384994745E-9,Pasig,2023-04-24 13:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042414,3.96658816903539E-10,2.0954757928848267E-9,2.8431195175926405E-9,1.3481604582921136E-5,2.004176380410172E-9,6.7193477448768135E-9,Pasig,2023-04-24 14:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042415,3.683575389157312E-10,1.874468580354005E-9,2.4438469026222265E-9,1.2913116734125651E-5,2.0085502150379853E-9,5.715264705941081E-9,Pasig,2023-04-24 15:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042416,3.557455718894431E-10,1.7003003449644893E-9,2.227436235457958E-9,1.2574981155921705E-5,1.941329319521401E-9,5.056790541857481E-9,Pasig,2023-04-24 16:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042417,3.535930992448755E-10,1.5934347175061703E-9,2.148369926402438E-9,1.2298926776566077E-5,1.5450583035203636E-9,4.545654519461095E-9,Pasig,2023-04-24 17:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042418,3.6641301104367585E-10,1.5920704754535109E-9,2.277375843462437E-9,1.2382301974867005E-5,1.8501666865233801E-9,4.4037733459845185E-9,Pasig,2023-04-24 18:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042419,3.809690063416582E-10,1.6589183360338211E-9,2.4774702289676043E-9,1.2631302524823695E-5,2.1163635288701244E-9,4.496541805565357E-9,Pasig,2023-04-24 19:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042420,3.9518666117288603E-10,1.6943886294029653E-9,2.664842346788987E-9,1.28089532154263E-5,1.9229675629617304E-9,4.612957127392292E-9,Pasig,2023-04-24 20:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042421,3.976771689728764E-10,1.6680132830515504E-9,2.753951733325266E-9,1.3124884389981162E-5,2.1710617748027516E-9,4.498360794968903E-9,Pasig,2023-04-24 21:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042422,3.7710165545767893E-10,1.5675141185056418E-9,2.639358287481741E-9,1.333711225015577E-5,2.1013606410491548E-9,4.165485734120011E-9,Pasig,2023-04-24 22:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042423,3.160558481596354E-10,1.426542439730838E-9,2.3601516296878344E-9,1.3290221431816462E-5,1.5194752123193211E-9,3.83261067327112E-9,Pasig,2023-04-24 23:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042500,2.7398527890909463E-10,1.2405507732182741E-9,2.2118915588009713E-9,1.3087904335407075E-5,1.1296167334862162E-9,3.3387550502084196E-9,Pasig,2023-04-25 00:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042501,3.133211745609543E-10,1.1887095752172172E-9,2.807614585265128E-9,1.2717626304947771E-5,1.1893565021736663E-9,3.807144821621478E-9,Pasig,2023-04-25 01:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042502,3.890388844407511E-10,1.215994416270405E-9,3.810796567194075E-9,1.262255864276085E-5,1.5029461009063994E-9,4.574758349917829E-9,Pasig,2023-04-25 02:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042503,4.5622530753242074E-10,1.3037606549914926E-9,4.516550689004362E-9,1.3676498383574653E-5,1.939063132283536E-9,5.256879376247525E-9,Pasig,2023-04-25 03:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042504,4.690721699951439E-10,1.2378222891129553E-9,4.8858068701918E-9,1.3239086001703981E-5,1.7022468989935646E-9,5.562469596043229E-9,Pasig,2023-04-25 04:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042505,4.98403651683077E-10,1.2400960258673877E-9,5.404219738380789E-9,1.292829529120354E-5,1.6687937698378619E-9,5.6716089602559805E-9,Pasig,2023-04-25 05:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042506,4.558842192636803E-10,1.1173142411280423E-9,5.182300810702145E-9,1.1088402061432134E-5,1.2211027744513103E-9,5.507899913936853E-9,Pasig,2023-04-25 06:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042507,4.5201903331459903E-10,1.140506356023252E-9,5.2114055293372985E-9,1.0949997886200435E-5,1.2026867279857356E-9,5.504261935129762E-9,Pasig,2023-04-25 07:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042508,4.214372739674843E-10,1.1559677659533918E-9,4.845788659224581E-9,1.0870587175304536E-5,1.0945024886410692E-9,5.446054274216294E-9,Pasig,2023-04-25 08:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042509,3.574314177967608E-10,1.1609699868131429E-9,3.958120942115784E-9,1.0785754966491368E-5,8.581448884825704E-10,5.5315467761829495E-9,Pasig,2023-04-25 09:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042510,3.0900132452771345E-10,1.1868905858136714E-9,3.0422611096980745E-9,1.0670131814549677E-5,6.013235465118782E-10,5.826223059557378E-9,Pasig,2023-04-25 10:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023042511,2.7353244669292565E-10,1.2378222891129553E-9,2.3810673432933527E-9,1.0457202733960003E-5,4.3958356399365073E-10,5.626134225167334E-9,Pasig,2023-04-25 11:00:00,14.5764,121.0851,"{""type"":""MultiPoint"",""coordinates"":[]}"
