datetime,city,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,boundary_layer_height
2024-07-31 19:00:00+00:00,Quezon_City,25.1,96.480736,4.0,2.9024127,299.74478,1005.75806,105.0
2024-07-31 20:00:00+00:00,Quezon_City,24.75,96.18265,3.4,6.28713,13.240531,1006.24866,150.0
2024-07-31 21:00:00+00:00,Quezon_City,24.8,95.895874,0.2,3.563818,44.999897,1006.15015,165.0
2024-07-31 22:00:00+00:00,Quezon_City,24.65,95.316635,0.0,3.6179552,5.7105074,1006.4456,150.0
2024-07-31 23:00:00+00:00,Quezon_City,25.2,93.35523,0.0,5.4119864,3.8140097,1006.75446,240.0
2024-08-01 00:00:00+00:00,Quezon_City,26.25,89.848854,0.0,6.162207,353.29025,1006.9726,440.0
2024-08-01 01:00:00+00:00,Quezon_City,28.15,83.306145,0.0,7.42159,320.90613,1006.8084,545.0
2024-08-01 02:00:00+00:00,Quezon_City,29.25,80.99533,0.1,7.386582,313.0251,1006.72894,605.0
2024-08-01 03:00:00+00:00,Quezon_City,30.1,77.35471,0.2,6.6185193,292.3802,1006.24677,765.0
2024-08-01 04:00:00+00:00,Quezon_City,30.5,74.93091,0.1,7.8625183,285.94547,1005.45825,780.0
2024-08-01 05:00:00+00:00,Quezon_City,29.75,78.6932,0.2,4.0249224,280.30478,1004.45044,875.0
2024-08-01 06:00:00+00:00,Quezon_City,29.25,78.15636,2.6,8.311245,265.03033,1003.6456,920.0
2024-08-01 07:00:00+00:00,Quezon_City,26.75,87.50023,2.1,4.8433046,221.98714,1003.79926,735.0
2024-08-01 08:00:00+00:00,Quezon_City,27.4,88.0794,0.1,7.928178,357.3975,1003.51276,700.0
2024-08-01 09:00:00+00:00,Quezon_City,28.05,85.30297,0.0,5.7599998,360.0,1003.5244,330.0
2024-08-01 10:00:00+00:00,Quezon_City,26.5,90.1356,4.7,7.42159,284.03625,1004.789,30.0
2024-08-01 11:00:00+00:00,Quezon_City,26.05,93.954575,0.0,1.484318,255.96373,1004.8803,105.0
2024-08-01 12:00:00+00:00,Quezon_City,25.75,94.222496,0.0,6.28713,283.24054,1005.67053,110.0
2024-08-01 13:00:00+00:00,Quezon_City,25.55,92.81427,1.8,5.1919937,56.309914,1006.36304,130.0
2024-08-01 14:00:00+00:00,Quezon_City,24.95,97.63894,0.1,2.7416782,336.8014,1006.5508,150.0
2024-08-01 15:00:00+00:00,Quezon_City,25.2,95.621254,0.0,1.4399999,90.0,1005.95886,155.0
2024-08-01 16:00:00+00:00,Quezon_City,24.6,97.632866,0.0,2.9024127,60.255207,1005.5496,155.0
2024-08-01 17:00:00+00:00,Quezon_City,24.2,98.51031,0.0,3.096837,54.46224,1005.2441,170.0
2024-08-01 18:00:00+00:00,Quezon_City,24.35,96.75192,0.0,3.8939953,56.3099,1004.7496,190.0
2024-08-01 19:00:00+00:00,Quezon_City,24.05,96.744774,0.0,3.6,53.13002,1004.5451,200.0
2024-08-01 20:00:00+00:00,Quezon_City,23.8,96.44697,0.0,4.1046314,52.124958,1003.74475,190.0
2024-08-01 21:00:00+00:00,Quezon_City,23.5,97.31872,0.0,4.3498964,24.443953,1004.13696,175.0
2024-08-01 22:00:00+00:00,Quezon_City,23.85,97.03244,0.0,2.9024127,29.744795,1004.3424,80.0
2024-08-01 23:00:00+00:00,Quezon_City,25.1,94.47828,0.0,2.6208394,15.945477,1004.6641,180.0
2024-08-02 00:00:00+00:00,Quezon_City,26.6,87.48718,0.0,2.6208394,344.05453,1004.79095,325.0
2024-08-02 01:00:00+00:00,Quezon_City,28.3,81.35943,0.0,5.5887027,284.93146,1005.1205,515.0
2024-08-02 02:00:00+00:00,Quezon_City,29.4,76.107765,0.0,4.379589,279.46225,1004.9414,640.0
2024-08-02 03:00:00+00:00,Quezon_City,30.15,73.11044,0.1,5.04,270.0,1004.358,755.0
2024-08-02 04:00:00+00:00,Quezon_City,30.3,72.267944,0.1,7.9932976,262.23492,1003.764,725.0
2024-08-02 05:00:00+00:00,Quezon_City,30.2,73.55648,0.0,7.42159,292.83368,1002.9664,635.0
2024-08-02 06:00:00+00:00,Quezon_City,30.55,71.88125,0.1,3.219938,206.56499,1001.978,690.0
2024-08-02 07:00:00+00:00,Quezon_City,29.5,76.80736,0.3,5.937272,284.03625,1002.0587,620.0
2024-08-02 08:00:00+00:00,Quezon_City,28.7,82.138954,1.1,5.154415,335.22488,1002.04456,405.0
2024-08-02 09:00:00+00:00,Quezon_City,27.9,86.56554,0.5,3.5455887,336.0375,1002.62683,310.0
2024-08-02 10:00:00+00:00,Quezon_City,25.6,90.61569,10.0,6.6185193,22.380184,1003.3804,220.0
2024-08-02 11:00:00+00:00,Quezon_City,25.3,92.80133,0.1,4.3498964,65.55606,1003.67303,160.0
2024-08-02 12:00:00+00:00,Quezon_City,24.9,96.47558,0.0,2.2768397,18.435053,1004.06354,130.0
2024-08-02 13:00:00+00:00,Quezon_City,24.8,92.217674,2.1,5.6233797,39.805527,1005.6529,125.0
2024-08-02 14:00:00+00:00,Quezon_City,24.45,97.04553,0.0,1.484318,104.03627,1006.24304,130.0
2024-08-02 15:00:00+00:00,Quezon_City,24.5,95.598785,0.0,2.6208394,74.054535,1005.9456,155.0
2024-08-02 16:00:00+00:00,Quezon_City,24.6,92.764946,0.0,0.8049845,296.56497,1005.35077,115.0
2024-08-02 17:00:00+00:00,Quezon_City,24.45,93.319115,0.0,1.835647,258.6901,1004.85077,30.0
2024-08-02 18:00:00+00:00,Quezon_City,23.85,96.73994,0.0,2.9024127,7.12493,1004.54126,165.0
2024-08-02 19:00:00+00:00,Quezon_City,23.95,97.62143,0.0,4.8433046,41.98713,1004.0459,180.0
2024-08-02 20:00:00+00:00,Quezon_City,23.6,98.80132,0.0,4.5536795,18.435053,1003.8404,200.0
2024-08-02 21:00:00+00:00,Quezon_City,23.25,98.79819,0.0,4.198285,30.963696,1003.83386,210.0
2024-08-02 22:00:00+00:00,Quezon_City,23.35,97.31574,0.0,4.3349743,4.763556,1004.1341,200.0
2024-08-02 23:00:00+00:00,Quezon_City,24.5,93.88636,0.0,5.0142193,338.9624,1004.8517,305.0
2024-08-03 00:00:00+00:00,Quezon_City,26.1,88.23542,0.0,6.151683,339.44388,1005.27905,460.0
2024-08-03 01:00:00+00:00,Quezon_City,28.05,81.08533,0.0,6.193674,305.53775,1005.31464,545.0
2024-08-03 02:00:00+00:00,Quezon_City,29.1,76.06152,0.0,7.2,306.86996,1005.1347,675.0
2024-08-03 03:00:00+00:00,Quezon_City,29.85,75.050446,0.0,6.28713,283.24054,1004.7505,760.0
2024-08-03 04:00:00+00:00,Quezon_City,30.2,74.882996,0.0,7.5942073,264.55975,1004.25934,775.0
2024-08-03 05:00:00+00:00,Quezon_City,30.2,74.21715,0.0,10.390226,255.96373,1003.3642,780.0
2024-08-03 06:00:00+00:00,Quezon_City,29.65,75.919495,0.0,7.69592,259.21576,1002.6582,570.0
2024-08-03 07:00:00+00:00,Quezon_City,30.3,73.13584,0.0,5.3517847,227.72638,1002.0731,645.0
2024-08-03 08:00:00+00:00,Quezon_City,29.35,76.55598,0.0,8.225035,246.80139,1001.8573,530.0
2024-08-03 09:00:00+00:00,Quezon_City,28.5,80.17911,0.1,5.634891,26.564985,1002.1402,405.0
2024-08-03 10:00:00+00:00,Quezon_City,25.85,90.09016,0.6,4.452954,75.96373,1003.385,180.0
2024-08-03 11:00:00+00:00,Quezon_City,25.45,88.71539,0.2,6.9153743,51.34017,1003.7753,90.0
2024-08-03 12:00:00+00:00,Quezon_City,25.1,92.5123,0.1,2.6208394,74.054535,1004.6641,140.0
2024-08-03 13:00:00+00:00,Quezon_City,25.35,92.803925,0.0,6.638072,40.601215,1005.3647,255.0
2024-08-03 14:00:00+00:00,Quezon_City,24.95,95.04126,0.0,2.3051248,51.34017,1005.1585,225.0
2024-08-03 15:00:00+00:00,Quezon_City,24.6,96.467804,0.0,2.4149535,333.43503,1005.2513,240.0
2024-08-03 16:00:00+00:00,Quezon_City,24.25,97.92065,0.0,3.671294,348.6901,1004.6484,255.0
2024-08-03 17:00:00+00:00,Quezon_City,24.05,97.91761,0.0,3.2599385,353.6599,1003.9484,260.0
2024-08-03 18:00:00+00:00,Quezon_City,24.25,96.74955,0.0,2.52,360.0,1003.6539,275.0
2024-08-03 19:00:00+00:00,Quezon_City,24.35,95.30632,0.0,3.4152596,18.435053,1003.4567,290.0
2024-08-03 20:00:00+00:00,Quezon_City,24.45,93.88412,0.0,4.5820518,44.999897,1003.2595,260.0
2024-08-03 21:00:00+00:00,Quezon_City,24.1,95.0104,0.0,4.198285,59.03632,1003.35266,85.0
2024-08-03 22:00:00+00:00,Quezon_City,24.15,94.72575,0.0,3.8939953,33.6901,1003.45306,30.0
2024-08-03 23:00:00+00:00,Quezon_City,25.55,90.61235,0.0,4.379589,9.462248,1004.07556,290.0
2024-08-04 00:00:00+00:00,Quezon_City,27.0,85.452484,0.0,4.3349743,355.23645,1004.30115,475.0
2024-08-04 01:00:00+00:00,Quezon_City,28.1,80.36678,0.0,6.792466,302.00534,1004.12213,625.0
2024-08-04 02:00:00+00:00,Quezon_City,29.0,76.96208,0.1,8.699793,294.44394,1003.9397,640.0
2024-08-04 03:00:00+00:00,Quezon_City,29.65,74.57161,0.1,11.440978,282.72437,1003.55334,810.0
2024-08-04 04:00:00+00:00,Quezon_City,30.05,73.531425,0.3,14.264361,280.17545,1003.1627,825.0
2024-08-04 05:00:00+00:00,Quezon_City,29.7,77.06634,0.1,13.493999,279.21094,1002.5597,840.0
2024-08-04 06:00:00+00:00,Quezon_City,29.85,76.17685,0.0,11.631956,248.19853,1001.6672,590.0
2024-08-04 07:00:00+00:00,Quezon_City,29.2,76.30481,0.7,15.617529,244.02565,1001.3571,535.0
2024-08-04 08:00:00+00:00,Quezon_City,27.35,82.717865,2.3,11.304229,217.23491,1001.62213,545.0
2024-08-04 09:00:00+00:00,Quezon_City,27.45,84.73458,0.2,8.161764,228.57643,1001.7235,525.0
2024-08-04 10:00:00+00:00,Quezon_City,26.85,85.95125,0.4,4.510787,28.610369,1002.2099,305.0
2024-08-04 11:00:00+00:00,Quezon_City,26.45,89.06055,0.1,2.3051248,38.65983,1002.501,180.0
2024-08-04 12:00:00+00:00,Quezon_City,26.25,90.38814,0.0,2.0364676,135.0001,1002.99445,180.0
2024-08-04 13:00:00+00:00,Quezon_City,26.45,92.0345,0.0,4.1046314,105.25517,1003.49554,235.0
2024-08-04 14:00:00+00:00,Quezon_City,26.3,93.68624,0.0,2.9024127,119.74479,1003.8905,265.0
2024-08-04 15:00:00+00:00,Quezon_City,26.1,95.08255,0.0,3.8939953,123.6901,1003.8867,225.0
2024-08-04 16:00:00+00:00,Quezon_City,26.3,91.75183,0.5,3.096837,144.46223,1003.4927,260.0
2024-08-04 17:00:00+00:00,Quezon_City,25.65,95.06646,0.5,2.6208394,195.94547,1003.0828,275.0
2024-08-04 18:00:00+00:00,Quezon_City,25.6,95.63401,0.1,1.8,126.86999,1002.4853,235.0
2024-08-04 19:00:00+00:00,Quezon_City,25.2,94.76591,0.2,3.9763298,185.19434,1002.3786,295.0
2024-08-04 20:00:00+00:00,Quezon_City,25.85,90.63234,0.1,3.6,233.13002,1001.9927,255.0
2024-08-04 21:00:00+00:00,Quezon_City,25.55,92.81427,0.1,3.219938,206.56499,1001.78815,315.0
2024-08-04 22:00:00+00:00,Quezon_City,25.9,90.90772,0.1,3.671294,258.6901,1002.292,300.0
2024-08-04 23:00:00+00:00,Quezon_City,26.6,86.44433,0.1,4.0249224,243.43501,1002.8018,430.0
2024-08-05 00:00:00+00:00,Quezon_City,26.85,85.69403,0.3,6.28713,283.24054,1003.1049,480.0
2024-08-05 01:00:00+00:00,Quezon_City,27.75,82.270676,0.1,11.177405,255.06853,1003.2207,540.0
2024-08-05 02:00:00+00:00,Quezon_City,28.05,81.57185,0.1,10.594036,260.21765,1003.425,565.0
2024-08-05 03:00:00+00:00,Quezon_City,28.9,79.99297,0.1,8.557102,247.75093,1003.0426,685.0
2024-08-05 04:00:00+00:00,Quezon_City,29.4,77.48234,0.1,10.028439,248.96242,1002.5544,610.0
2024-08-05 05:00:00+00:00,Quezon_City,28.5,80.900314,2.3,6.28713,256.75946,1001.74243,620.0
2024-08-05 06:00:00+00:00,Quezon_City,28.8,79.74163,0.1,13.324863,231.58191,1000.7532,645.0
2024-08-05 07:00:00+00:00,Quezon_City,28.55,81.87686,2.0,9.19939,239.42085,1000.6493,540.0
2024-08-05 08:00:00+00:00,Quezon_City,28.55,80.18568,0.2,9.178235,228.17992,1000.35095,475.0
2024-08-05 09:00:00+00:00,Quezon_City,27.85,82.52904,0.1,4.896529,287.1028,1000.6367,500.0
2024-08-05 10:00:00+00:00,Quezon_City,26.1,87.4435,3.1,5.8603754,222.5104,1001.30084,405.0
2024-08-05 11:00:00+00:00,Quezon_City,25.4,92.25111,4.7,5.4119864,176.186,1002.3821,405.0
2024-08-05 12:00:00+00:00,Quezon_City,25.45,92.8091,0.1,3.2599385,173.6599,1002.58185,380.0
2024-08-05 13:00:00+00:00,Quezon_City,25.6,93.09524,2.1,9.449572,229.63554,1003.3804,365.0
2024-08-05 14:00:00+00:00,Quezon_City,25.45,92.8091,3.7,7.9036193,210.0685,1003.5764,370.0
2024-08-05 15:00:00+00:00,Quezon_City,25.55,93.092804,1.1,3.319036,192.5288,1003.6778,330.0
2024-08-05 16:00:00+00:00,Quezon_City,24.8,95.60842,5.0,3.396233,57.99466,1003.46497,200.0
2024-08-05 17:00:00+00:00,Quezon_City,24.9,96.18687,0.3,4.896529,72.89719,1002.47235,185.0
2024-08-05 18:00:00+00:00,Quezon_City,24.8,96.7627,0.2,2.16,90.0,1001.9732,230.0
2024-08-05 19:00:00+00:00,Quezon_City,24.9,96.7651,0.0,0.5091169,44.999897,1001.67676,290.0
2024-08-05 20:00:00+00:00,Quezon_City,24.8,96.7627,0.0,1.5273507,44.999897,1001.67487,370.0
2024-08-05 21:00:00+00:00,Quezon_City,24.85,97.34534,0.1,1.8,90.0,1001.6758,400.0
2024-08-05 22:00:00+00:00,Quezon_City,24.95,97.05639,0.2,0.5091169,44.999897,1002.1749,350.0
2024-08-05 23:00:00+00:00,Quezon_City,26.05,89.297295,0.2,4.3349743,221.63345,1003.3885,460.0
2024-08-06 00:00:00+00:00,Quezon_City,26.8,85.689125,0.1,14.113652,232.25313,1003.9991,440.0
2024-08-06 01:00:00+00:00,Quezon_City,26.7,86.973434,0.5,11.592895,244.23071,1004.1961,470.0
2024-08-06 02:00:00+00:00,Quezon_City,27.55,83.487755,0.3,11.966953,248.83867,1004.0126,510.0
2024-08-06 03:00:00+00:00,Quezon_City,28.3,81.35943,0.2,16.1198,246.29735,1003.62866,615.0
2024-08-06 04:00:00+00:00,Quezon_City,28.15,81.34073,1.3,13.32,251.07526,1003.3274,715.0
2024-08-06 05:00:00+00:00,Quezon_City,28.85,78.80227,0.1,14.168641,242.78397,1002.7433,840.0
2024-08-06 06:00:00+00:00,Quezon_City,29.5,76.5787,0.0,14.20062,239.53453,1002.3571,730.0
2024-08-06 07:00:00+00:00,Quezon_City,29.1,76.51806,0.1,15.629971,241.07367,1001.85254,700.0
2024-08-06 08:00:00+00:00,Quezon_City,28.9,76.717125,0.0,13.397612,239.30035,1001.8491,600.0
2024-08-06 09:00:00+00:00,Quezon_City,28.65,77.1407,0.0,11.681987,236.3099,1001.9442,605.0
2024-08-06 10:00:00+00:00,Quezon_City,28.05,79.4024,0.0,8.78872,235.0079,1002.33093,395.0
2024-08-06 11:00:00+00:00,Quezon_City,27.2,81.71199,0.2,7.7043357,232.59457,1003.40967,270.0
2024-08-06 12:00:00+00:00,Quezon_City,26.55,86.439674,0.2,6.9153743,218.65984,1003.9943,325.0
2024-08-06 13:00:00+00:00,Quezon_City,27.1,85.718636,0.1,5.315336,208.30066,1004.1039,295.0
2024-08-06 14:00:00+00:00,Quezon_City,26.8,86.46311,0.1,7.289445,212.90524,1004.79474,270.0
2024-08-06 15:00:00+00:00,Quezon_City,26.65,86.96892,0.2,9.931042,226.46873,1004.89136,310.0
2024-08-06 16:00:00+00:00,Quezon_City,26.45,87.47409,0.3,9.686609,221.98714,1004.29114,285.0
2024-08-06 17:00:00+00:00,Quezon_City,26.35,89.855995,0.0,11.246759,219.80553,1003.49365,325.0
2024-08-06 18:00:00+00:00,Quezon_City,26.3,90.12165,0.0,10.44,223.60289,1002.9954,330.0
2024-08-06 19:00:00+00:00,Quezon_City,26.35,89.31988,0.0,7.928177,219.47243,1002.7974,355.0
2024-08-06 20:00:00+00:00,Quezon_City,26.2,89.576584,0.1,7.928177,230.52757,1003.09296,340.0
2024-08-06 21:00:00+00:00,Quezon_City,26.05,90.104164,0.2,6.9247384,242.10283,1003.58734,320.0
2024-08-06 22:00:00+00:00,Quezon_City,25.8,91.72235,0.1,4.32,270.0,1003.78186,265.0
2024-08-06 23:00:00+00:00,Quezon_City,26.85,88.56102,0.1,4.6800003,292.6199,1004.00006,430.0
2024-08-07 00:00:00+00:00,Quezon_City,27.55,86.018875,0.1,5.04,270.0,1004.3109,555.0
2024-08-07 01:00:00+00:00,Quezon_City,28.1,86.84123,0.1,3.096837,305.53775,1004.8183,620.0
2024-08-07 02:00:00+00:00,Quezon_City,29.45,80.30335,0.0,6.725354,254.47583,1005.04156,685.0
2024-08-07 03:00:00+00:00,Quezon_City,30.05,77.11823,0.1,9.107359,251.56496,1004.55524,660.0
2024-08-07 04:00:00+00:00,Quezon_City,30.4,74.69267,0.1,11.384199,251.56496,1003.86505,685.0
2024-08-07 05:00:00+00:00,Quezon_City,30.45,73.81754,0.0,16.746773,244.5367,1003.16974,745.0
2024-08-07 06:00:00+00:00,Quezon_City,30.35,74.46284,0.1,18.218275,240.39565,1002.57135,770.0
2024-08-07 07:00:00+00:00,Quezon_City,29.75,75.70894,0.8,19.08,238.10924,1002.26227,695.0
2024-08-07 08:00:00+00:00,Quezon_City,29.6,78.43895,0.1,17.388409,242.90453,1002.2595,690.0
2024-08-07 09:00:00+00:00,Quezon_City,28.75,81.41533,0.7,14.48972,243.43501,1002.8408,625.0
2024-08-07 10:00:00+00:00,Quezon_City,28.3,83.57144,0.0,12.387348,234.46223,1003.13135,455.0
2024-08-07 11:00:00+00:00,Quezon_City,27.85,85.029205,0.0,10.195057,227.86247,1003.7199,420.0
2024-08-07 12:00:00+00:00,Quezon_City,27.7,85.013855,0.0,10.233123,230.71062,1004.21436,435.0
2024-08-07 13:00:00+00:00,Quezon_City,27.9,84.27766,0.0,7.9932966,234.16226,1004.8149,480.0
2024-08-07 14:00:00+00:00,Quezon_City,27.6,86.023636,0.0,6.618519,224.9999,1005.00806,485.0
2024-08-07 15:00:00+00:00,Quezon_City,26.55,89.60227,1.5,6.792466,237.99466,1005.48615,420.0
2024-08-07 16:00:00+00:00,Quezon_City,26.95,90.97523,0.1,4.1046314,217.87505,1004.9965,410.0
2024-08-07 17:00:00+00:00,Quezon_City,26.6,89.60592,0.5,5.904439,232.43134,1004.49255,390.0
2024-08-07 18:00:00+00:00,Quezon_City,26.85,87.24759,0.1,6.1305785,220.23628,1003.90063,295.0
2024-08-07 19:00:00+00:00,Quezon_City,26.7,87.758125,0.1,9.826088,241.55717,1003.59937,320.0
2024-08-07 20:00:00+00:00,Quezon_City,26.7,87.49587,0.2,6.830519,251.56496,1003.7983,330.0
2024-08-07 21:00:00+00:00,Quezon_City,25.9,91.72825,0.3,5.6920996,251.56496,1003.6843,320.0
2024-08-07 22:00:00+00:00,Quezon_City,26.1,92.84259,0.1,4.8965297,233.97253,1003.98615,335.0
2024-08-07 23:00:00+00:00,Quezon_City,27.15,87.79646,0.1,8.825508,258.23172,1004.6021,475.0
2024-08-08 00:00:00+00:00,Quezon_City,27.85,84.523926,0.2,8.209263,254.74483,1005.1123,525.0
2024-08-08 01:00:00+00:00,Quezon_City,28.7,82.628685,0.2,7.5599995,270.0,1005.72455,570.0
2024-08-08 02:00:00+00:00,Quezon_City,29.25,79.09287,0.2,10.966713,246.80138,1005.5354,680.0
2024-08-08 03:00:00+00:00,Quezon_City,29.15,80.50312,0.1,13.53236,241.38963,1005.3346,745.0
2024-08-08 04:00:00+00:00,Quezon_City,30.05,77.11823,0.2,15.807239,239.9315,1004.75415,860.0
2024-08-08 05:00:00+00:00,Quezon_City,29.25,81.235954,1.9,17.414474,240.2552,1004.24243,850.0
2024-08-08 06:00:00+00:00,Quezon_City,29.35,79.342094,0.1,18.971008,236.61147,1003.24976,815.0
2024-08-08 07:00:00+00:00,Quezon_City,29.65,79.14768,0.2,18.39878,239.42085,1003.255,785.0
2024-08-08 08:00:00+00:00,Quezon_City,28.3,82.33614,6.8,12.413476,253.14151,1003.23083,685.0
2024-08-08 09:00:00+00:00,Quezon_City,27.3,86.7683,2.1,13.556282,259.28693,1004.0082,590.0
2024-08-08 10:00:00+00:00,Quezon_City,27.05,87.52628,2.3,10.365251,249.67677,1004.6002,470.0
2024-08-08 11:00:00+00:00,Quezon_City,26.65,91.77238,0.1,4.39436,214.9921,1004.89136,435.0
2024-08-08 12:00:00+00:00,Quezon_City,26.0,93.67253,0.0,6.28713,193.24052,1004.97876,410.0
2024-08-08 13:00:00+00:00,Quezon_City,26.6,88.80618,3.6,13.849477,242.10283,1006.38226,410.0
2024-08-08 14:00:00+00:00,Quezon_City,26.0,92.56054,7.1,3.2599385,276.3401,1006.8684,425.0
2024-08-08 15:00:00+00:00,Quezon_City,26.0,93.67253,0.3,3.9763298,264.80566,1006.7689,385.0
2024-08-08 16:00:00+00:00,Quezon_City,26.2,90.384766,0.2,1.2979984,123.690094,1005.5793,420.0
2024-08-08 17:00:00+00:00,Quezon_City,25.95,94.23084,0.0,2.1897945,350.53775,1004.97784,430.0
2024-08-08 18:00:00+00:00,Quezon_City,25.05,97.64073,0.0,4.0249224,26.564985,1004.46423,330.0
2024-08-08 19:00:00+00:00,Quezon_City,25.35,97.06504,0.0,2.0991426,30.963696,1004.2707,300.0
2024-08-08 20:00:00+00:00,Quezon_City,24.9,97.63814,0.0,3.096837,35.537766,1003.6658,355.0
2024-08-08 21:00:00+00:00,Quezon_City,24.75,97.34337,0.0,3.8268526,48.814175,1003.7623,380.0
2024-08-08 22:00:00+00:00,Quezon_City,25.15,95.619644,0.0,3.6,36.86999,1003.9689,325.0
2024-08-08 23:00:00+00:00,Quezon_City,26.2,94.52215,0.1,2.9024127,7.12493,1004.38586,545.0
2024-08-09 00:00:00+00:00,Quezon_City,27.35,87.81338,0.3,5.506941,281.3099,1004.60583,655.0
2024-08-09 01:00:00+00:00,Quezon_City,28.5,83.84232,0.2,9.793058,252.89719,1004.62665,755.0
2024-08-09 02:00:00+00:00,Quezon_City,29.5,77.728035,0.5,15.315873,246.44772,1004.3463,790.0
2024-08-09 03:00:00+00:00,Quezon_City,30.0,75.747856,0.2,16.267857,245.13632,1004.05695,800.0
2024-08-09 04:00:00+00:00,Quezon_City,30.45,74.03747,0.1,18.532135,240.94548,1003.66705,820.0
2024-08-09 05:00:00+00:00,Quezon_City,30.35,74.68462,0.0,21.485697,238.70702,1002.86975,815.0
2024-08-09 06:00:00+00:00,Quezon_City,30.5,72.73495,0.0,21.261345,241.69934,1002.17596,820.0
2024-08-09 07:00:00+00:00,Quezon_City,30.25,74.44663,0.0,20.140705,241.14444,1001.67426,835.0
2024-08-09 08:00:00+00:00,Quezon_City,29.85,75.724525,0.0,18.58451,238.46526,1001.76666,770.0
2024-08-09 09:00:00+00:00,Quezon_City,29.25,78.857834,0.0,16.78156,234.60512,1002.15375,705.0
2024-08-09 10:00:00+00:00,Quezon_City,28.65,81.160866,0.0,15.629971,231.54626,1002.73987,600.0
2024-08-09 11:00:00+00:00,Quezon_City,28.35,81.36563,0.0,14.529915,228.01286,1003.13196,545.0
2024-08-09 12:00:00+00:00,Quezon_City,28.1,82.80513,0.0,13.783817,229.23648,1003.5254,505.0
2024-08-09 13:00:00+00:00,Quezon_City,28.05,80.60132,0.1,6.151683,249.44386,1003.8228,525.0
2024-08-09 14:00:00+00:00,Quezon_City,27.35,85.232315,0.1,5.3517847,250.34608,1004.1085,485.0
2024-08-09 15:00:00+00:00,Quezon_City,27.6,84.497536,0.0,4.73506,261.2539,1004.0135,475.0
2024-08-09 16:00:00+00:00,Quezon_City,26.45,90.13211,0.1,5.1919937,326.3099,1003.595,470.0
2024-08-09 17:00:00+00:00,Quezon_City,26.4,88.2601,0.2,1.9386592,21.801476,1003.09674,420.0
2024-08-09 18:00:00+00:00,Quezon_City,25.55,95.34729,0.2,2.1897945,80.53775,1002.2854,335.0
2024-08-09 19:00:00+00:00,Quezon_City,25.85,93.10766,0.2,1.8,143.13002,1002.1916,280.0
2024-08-09 20:00:00+00:00,Quezon_City,26.2,90.92709,0.1,2.968636,194.03627,1002.0984,270.0
2024-08-09 21:00:00+00:00,Quezon_City,26.4,88.52497,0.1,2.5455842,278.13,1002.20166,265.0
2024-08-09 22:00:00+00:00,Quezon_City,25.6,93.374405,0.3,5.1544156,282.09473,1002.08746,415.0
2024-08-09 23:00:00+00:00,Quezon_City,26.55,90.94963,0.1,3.0758414,249.44386,1002.9004,505.0
2024-08-10 00:00:00+00:00,Quezon_City,27.5,87.826096,0.1,5.0528407,274.08554,1003.1166,610.0
2024-08-10 01:00:00+00:00,Quezon_City,28.05,83.54361,0.6,9.673221,224.9999,1003.7234,720.0
2024-08-10 02:00:00+00:00,Quezon_City,27.4,84.47636,0.9,18.171976,236.3099,1003.71173,620.0
2024-08-10 03:00:00+00:00,Quezon_City,28.1,83.79848,0.3,15.575981,236.3099,1003.3265,565.0
2024-08-10 04:00:00+00:00,Quezon_City,28.25,81.59647,1.4,13.441071,249.62347,1002.9315,830.0
2024-08-10 05:00:00+00:00,Quezon_City,28.45,81.1357,0.5,14.654254,242.176,1002.5371,775.0
2024-08-10 06:00:00+00:00,Quezon_City,28.35,81.85258,0.1,16.862455,253.8865,1001.73956,870.0
2024-08-10 07:00:00+00:00,Quezon_City,26.6,88.54097,4.1,6.9247384,332.1028,1001.7079,825.0
2024-08-10 08:00:00+00:00,Quezon_City,26.75,87.76237,0.1,2.5959969,303.6901,1001.7107,820.0
2024-08-10 09:00:00+00:00,Quezon_City,26.9,86.213936,0.1,7.653705,228.81418,1001.9125,595.0
2024-08-10 10:00:00+00:00,Quezon_City,26.85,86.727036,0.0,3.319036,282.5288,1001.9115,425.0
2024-08-10 11:00:00+00:00,Quezon_City,26.8,86.46311,0.0,1.609969,63.435013,1002.30835,350.0
2024-08-10 12:00:00+00:00,Quezon_City,26.65,88.016914,0.0,1.4399999,360.0,1002.6039,290.0
2024-08-10 13:00:00+00:00,Quezon_City,26.0,93.952385,0.4,4.198285,329.03632,1003.0891,270.0
2024-08-10 14:00:00+00:00,Quezon_City,25.9,94.228745,0.0,4.32,360.0,1003.1871,235.0
2024-08-10 15:00:00+00:00,Quezon_City,26.15,92.84515,0.0,3.671294,11.3098955,1002.79364,245.0
2024-08-10 16:00:00+00:00,Quezon_City,26.4,90.93997,0.1,2.0364676,44.999897,1002.1022,225.0
2024-08-10 17:00:00+00:00,Quezon_City,25.05,96.47948,0.1,3.8268526,41.185837,1001.3812,250.0
2024-08-10 18:00:00+00:00,Quezon_City,25.1,96.480736,0.1,4.3349743,48.366554,1001.1833,265.0
2024-08-10 19:00:00+00:00,Quezon_City,24.95,96.47687,0.0,5.2416787,74.054535,1000.68317,265.0
2024-08-10 20:00:00+00:00,Quezon_City,24.8,96.184044,0.0,6.28713,76.75947,1000.6803,255.0
2024-08-10 21:00:00+00:00,Quezon_City,24.55,96.46652,0.0,6.151683,69.44387,1001.173,250.0
